player_fotmob_id,season_start,name,team,role,fantavoto_medio,n_votes,n_matches,match_method
244811,2025,Zappacosta,Atalanta,DEF,6.3,35,35,last_name_team_role_season
916710,2025,Zanoli,Udinese,DEF,6.289,19,19,last_name_team_role_season
664587,2025,Coulibaly L.,Lecce,MID,6.288,33,33,last_name_team_role_season
1146500,2025,Cancellieri,Lazio,FWD,6.286,28,28,last_name_team_role_season
1050178,2025,Samardzic,Atalanta,MID,6.286,21,21,last_name_team_role_season
1669628,2025,Ekhator,Genoa,FWD,6.28,25,25,last_name_team_role_season
518346,2025,Gosens,Fiorentina,DEF,6.28,25,25,last_name_team_role_season
,2025,Johnsen,Cremonese,FWD,6.278,9,9,unmatched
446266,2025,Pasalic,Atalanta,MID,6.274,31,31,last_name_team_role_season
466113,2025,Vandeputte,Cremonese,MID,6.274,31,31,last_name_team_role_season
942549,2025,Gilmour,Napoli,MID,6.269,13,13,last_name_team_role_season
1382000,2025,Sucic P.,Inter,MID,6.268,28,28,last_name_team_role_season
751649,2025,Harrison,Fiorentina,MID,6.267,15,15,last_name_team_role_season
867225,2025,Celik,Roma,DEF,6.266,32,32,last_name_team_role_season
613334,2025,Nzola,Pisa,FWD,6.259,27,27,last_name_role_season
888745,2025,Kuhn,Como,FWD,6.25,14,14,last_name_team_role_season
1644302,2025,Pedro Felipe,Sassuolo,DEF,6.25,2,2,last_name_team_role_season
,2025,Rui Modesto,Udinese,DEF,6.25,2,2,unmatched
1017401,2025,Piccoli,Fiorentina,FWD,6.241,27,27,last_name_team_role_season
560945,2025,Vojvoda,Como,DEF,6.241,27,27,last_name_team_role_season
557396,2025,Buksa,Udinese,FWD,6.238,21,21,last_name_team_role_season
933817,2025,Sottil,Lecce,MID,6.238,21,21,last_name_team_role_season
1130691,2025,Sulemana K.,Atalanta,FWD,6.238,21,21,last_name_team_role_season
1190029,2025,Kristensen T.,Udinese,DEF,6.232,28,28,last_name_team_role_season
1384881,2025,Valle,Como,DEF,6.231,26,26,last_name_team_role_season
951712,2025,Fagioli,Fiorentina,MID,6.227,33,33,last_name_team_role_season
667790,2025,Serdar,Verona,MID,6.222,18,18,last_name_team_role_season
1189288,2025,Gatti,Juventus,DEF,6.219,16,16,last_name_team_role_season
299799,2025,Cristante,Roma,MID,6.216,37,37,last_name_team_role_season
1231029,2025,Belghali,Verona,DEF,6.212,26,26,last_name_team_role_season
822440,2025,Folorunsho,Cagliari,MID,6.212,26,26,last_name_team_role_season
1280080,2025,Miretti,Juventus,MID,6.2,15,15,last_name_team_role_season
624166,2025,Locatelli,Juventus,MID,6.194,36,36,last_name_team_role_season
847357,2025,Leris,Pisa,MID,6.188,32,32,last_name_team_role_season
149219,2025,Kabasele,Udinese,DEF,6.179,28,28,last_name_team_role_season
941656,2025,Ricci S.,Milan,MID,6.179,28,28,last_name_team_role_season
790732,2025,Pobega,Bologna,MID,6.174,23,23,last_name_team_role_season
496042,2025,Mina,Cagliari,DEF,6.173,26,26,last_name_team_role_season
1641041,2025,Bakola,Sassuolo,MID,6.167,3,3,last_name_team_role_season
942379,2025,Gutierrez,Napoli,DEF,6.167,21,21,last_name_team_role_season
940829,2025,Carlos Augusto,Inter,DEF,6.161,28,28,last_name_team_role_season
1191093,2025,Bernasconi,Atalanta,DEF,6.159,22,22,last_name_team_role_season
873573,2025,Beukema,Napoli,DEF,6.159,22,22,last_name_team_role_season
1607014,2025,Njie,Torino,FWD,6.15,10,10,last_name_team_role_season
1159233,2025,Fadera,Sassuolo,MID,6.146,24,24,last_name_team_role_season
1413963,2025,Ramon,Como,DEF,6.141,32,32,last_name_team_role_season
914103,2025,Vasquez,Genoa,DEF,6.139,36,36,last_name_team_role_season
155066,2025,Cuadrado,Pisa,DEF,6.133,15,15,last_name_team_role_season
885085,2025,Dallinga,Bologna,FWD,6.132,19,19,last_name_team_role_season
116555,2025,Zapata D.,Torino,FWD,6.13,23,23,last_name_team_role_season
641595,2025,Moro N.,Bologna,MID,6.125,28,28,last_name_team_role_season
799230,2025,Baschirotto,Cremonese,DEF,6.121,29,29,last_name_team_role_season
1178314,2025,Stulic,Lecce,FWD,6.117,30,30,last_name_team_role_season
684981,2025,Martin,Genoa,DEF,6.103,29,29,last_name_team_role_season
570434,2025,Diego Carlos,Como,DEF,6.1,25,25,last_name_team_role_season
308517,2025,Lobotka,Napoli,MID,6.097,31,31,last_name_team_role_season
873956,2025,Miranda J.,Bologna,DEF,6.097,31,31,last_name_team_role_season
402830,2025,Maripan,Torino,DEF,6.096,26,26,last_name_team_role_season
1274060,2025,El Aynaoui,Roma,MID,6.095,21,21,last_name_team_role_season
1014496,2025,Kossounou,Atalanta,DEF,6.094,16,16,last_name_team_role_season
1137272,2025,Musah,Atalanta,MID,6.094,16,16,last_name_team_role_season
1214915,2025,Norton-Cuffy,Genoa,DEF,6.093,27,27,last_name_team_role_season
1668219,2025,Idrissi R.,Cagliari,DEF,6.088,17,17,last_name_team_role_season
1027594,2025,N'Dri,Lecce,FWD,6.088,17,17,last_name_team_role_season
867789,2025,Valeri,Parma,DEF,6.088,34,34,last_name_team_role_season
819215,2025,Kelly L.,Juventus,DEF,6.071,35,35,last_name_team_role_season
1130732,2025,Mosquera,Verona,FWD,6.071,14,14,last_name_team_role_season
1246009,2025,Ndour,Fiorentina,MID,6.067,30,30,last_name_team_role_season
188555,2025,De Vrij,Inter,DEF,6.062,8,8,last_name_team_role_season
954621,2025,Fofana Y.,Milan,MID,6.061,33,33,last_name_team_role_season
822589,2025,Almqvist,Parma,FWD,6.056,9,9,last_name_team_role_season
1239749,2025,Keita M.,Parma,MID,6.056,36,36,last_name_team_role_season
1114635,2025,Luis Henrique,Inter,MID,6.056,27,27,last_name_team_role_season
1385856,2025,Bartesaghi,Milan,DEF,6.048,31,31,last_name_team_role_season
1276505,2025,Fabbian,Bologna,MID,6.045,22,22,last_name_role_season
1596106,2025,Folino,Cremonese,DEF,6.045,11,11,last_name_team_role_season
1316088,2025,Dominguez B.,Bologna,FWD,6.042,12,12,last_name_team_role_season
201704,2025,Freuler,Bologna,MID,6.036,28,28,last_name_team_role_season
750734,2025,Dodò,Fiorentina,DEF,6.028,36,36,last_name_team_role_season
845994,2025,Nicolussi Caviglia,Parma,MID,6.022,23,23,last_name_team_role_season
935380,2025,Delprato,Parma,DEF,6.014,35,35,last_name_team_role_season
1574492,2025,Tiago Gabriel,Lecce,DEF,6.014,36,36,last_name_team_role_season
1473706,2025,Albarracin,Cagliari,FWD,6.0,2,2,last_name_team_role_season
1726757,2025,Arena A.,Roma,FWD,6.0,1,1,last_name_team_role_season
767013,2025,Bernede,Verona,MID,6.0,31,31,last_name_team_role_season
1199360,2025,Carboni F.,Parma,DEF,6.0,2,2,last_name_team_role_season
,2025,Cardinali,Parma,FWD,6.0,1,1,unmatched
,2025,Cavuoti,Cagliari,MID,6.0,1,1,unmatched
,2025,Cocchi,Inter,DEF,6.0,1,1,unmatched
1354177,2025,Cremaschi,Parma,MID,6.0,1,1,last_name_team_role_season
46820,2025,Darmian,Inter,DEF,6.0,5,5,last_name_team_role_season
198559,2025,De Roon,Atalanta,MID,6.0,34,34,last_name_team_role_season
108381,2025,Djuric,Cremonese,FWD,6.0,9,9,last_name_team_role_season
1305763,2025,Durosinmi,Pisa,FWD,6.0,10,10,last_name_team_role_season
,2025,Grossi J.,Genoa,MID,6.0,1,1,unmatched
1301633,2025,Ilkhan,Torino,MID,6.0,17,17,last_name_team_role_season
,2025,Isaac,Verona,FWD,6.0,1,1,unmatched
958421,2025,Joao Mario,Bologna,DEF,6.0,14,14,last_name_team_role_season
625797,2025,Kastanos,Verona,MID,6.0,1,1,last_name_team_role
1676901,2025,Kouadio,Fiorentina,DEF,6.0,2,2,last_name_team_role_season
776940,2025,Kouamè,Fiorentina,FWD,6.0,1,1,last_name_team_role
,2025,Lamptey,Fiorentina,DEF,6.0,1,1,unmatched
,2025,Lordkipanidze D.,Cremonese,MID,6.0,1,1,unmatched
1212630,2025,Lucca,Napoli,FWD,6.0,9,9,last_name_role
1485180,2025,Mikolajewski,Parma,FWD,6.0,2,2,last_name_team_role_season
277460,2025,Milik,Juventus,FWD,6.0,2,2,last_name_team_role_season
1646520,2025,Mosconi,Inter,FWD,6.0,1,1,last_name_team_role_season
994403,2025,Ngonge,Torino,FWD,6.0,17,17,last_name_role
747767,2025,Openda,Juventus,FWD,6.0,14,14,last_name_team_role_season
,2025,Ouedraogo L.,Genoa,DEF,6.0,2,2,unmatched
1125446,2025,Pierret,Lecce,MID,6.0,1,1,last_name_team_role
1280198,2025,Sala A.,Lecce,MID,6.0,4,4,last_name_team_role_season
281762,2025,Terracciano,Milan,GK,6.0,2,2,last_name_team_role_season
864006,2025,Tramoni M.,Pisa,MID,6.0,25,25,last_name_team_role_season
1202525,2025,Zaragoza,Roma,MID,6.0,3,3,last_name_team_role_season
1612523,2025,Zatterstrom,Genoa,DEF,6.0,2,2,last_name_team_role_season
879065,2025,Gallo,Lecce,DEF,5.986,37,37,last_name_team_role_season
1078846,2025,Cambiaso,Juventus,DEF,5.986,36,36,last_name_team_role_season
949731,2025,Zappa,Cagliari,DEF,5.98,25,25,last_name_team_role_season
1093285,2025,Parisi,Fiorentina,DEF,5.978,23,23,last_name_team_role_season
921543,2025,Frendrup,Genoa,MID,5.972,36,36,last_name_team_role_season
478447,2025,Marusic,Lazio,DEF,5.97,33,33,last_name_team_role_season
741049,2025,Elmas,Napoli,MID,5.964,28,28,last_name_team_role_season
935622,2025,Pedersen,Torino,DEF,5.964,28,28,last_name_team_role_season
1082597,2025,Van Der Brempt,Como,DEF,5.964,14,14,last_name_team_role_season
586474,2025,Ehizibue,Udinese,DEF,5.962,26,26,last_name_team_role_season
541555,2025,Zaccagni,Lazio,MID,5.962,26,26,last_name_team_role_season
1642351,2025,Fortini,Fiorentina,DEF,5.958,12,12,last_name_team_role_season
322003,2025,Karlstrom,Udinese,MID,5.958,36,36,last_name_team_role_season
206322,2025,Vecino,Lazio,MID,5.958,12,12,last_name_team_role
862616,2025,Zhegrova,Juventus,MID,5.958,12,12,last_name_team_role_season
115067,2025,Matic,Sassuolo,MID,5.956,34,34,last_name_team_role_season
1386006,2025,Ghilardi,Roma,DEF,5.952,21,21,last_name_team_role_season
1106074,2025,Gila,Lazio,DEF,5.952,31,31,last_name_team_role_season
25587,2025,De Silvestri,Bologna,DEF,5.95,10,10,last_name_team_role_season
449283,2025,Deiola,Cagliari,MID,5.95,20,20,last_name_team_role_season
689987,2025,Piotrowski,Udinese,MID,5.95,30,30,last_name_team_role_season
,2025,Sorensen O.,Parma,MID,5.95,30,30,unmatched
1399969,2025,Miller L.,Udinese,MID,5.947,19,19,last_name_team_role_season
675327,2025,Mazzocchi,Napoli,DEF,5.944,9,9,last_name_team_role_season
1289942,2025,Angori,Pisa,DEF,5.943,35,35,last_name_team_role_season
304345,2025,Kolasinac,Atalanta,DEF,5.941,17,17,last_name_team_role_season
73024,2025,Acerbi,Inter,DEF,5.938,16,16,last_name_team_role_season
639671,2025,Cutrone,Parma,FWD,5.929,14,14,last_name_role
1532261,2025,Gueye,Udinese,FWD,5.923,13,13,last_name_team_role_season
362195,2025,Romagnoli,Lazio,DEF,5.922,32,32,last_name_team_role_season
1318686,2025,Circati,Parma,DEF,5.919,31,31,last_name_team_role_season
1110045,2025,Oristanio,Parma,MID,5.917,18,18,last_name_team_role_season
941953,2025,Coco,Torino,DEF,5.914,35,35,last_name_team_role_season
942193,2025,Ellertsson,Genoa,MID,5.914,35,35,last_name_team_role_season
1369279,2025,Lipani,Sassuolo,MID,5.905,21,21,last_name_team_role_season
1189223,2025,Masini,Genoa,MID,5.905,21,21,last_name_team_role_season
937412,2025,Idzes,Sassuolo,DEF,5.9,35,35,last_name_team_role_season
,2025,Sarmiento J.,Cremonese,MID,5.9,5,5,unmatched
604330,2025,Luperto,Cagliari,DEF,5.897,34,34,last_name_team_role
1200630,2025,De Winter,Milan,DEF,5.896,24,24,last_name_team_role_season
750880,2025,Ismajli,Torino,DEF,5.896,24,24,last_name_team_role_season
815431,2025,Frattesi,Inter,MID,5.893,14,14,last_name_team_role_season
860913,2025,Lucumì,Bologna,DEF,5.893,28,28,last_name_team_role_season
1080669,2025,Zortea,Bologna,DEF,5.893,28,28,last_name_team_role_season
474448,2025,Sanabria,Cremonese,FWD,5.891,23,23,last_name_team_role_season
1250485,2025,Muharemovic,Sassuolo,DEF,5.891,32,32,last_name_team_role_season
936164,2025,Adopo,Cagliari,MID,5.882,38,38,last_name_team_role_season
823018,2025,Buongiorno,Napoli,DEF,5.875,32,32,last_name_team_role_season
1036182,2025,Ilic,Torino,MID,5.875,8,8,last_name_team_role_season
,2025,Pierini,Sassuolo,FWD,5.875,4,4,unmatched
1396089,2025,Prati,Cagliari,MID,5.875,32,32,last_name_team_role
749662,2025,Tomori,Milan,DEF,5.875,32,32,last_name_team_role_season
1072056,2025,Barbieri,Cremonese,DEF,5.865,26,26,last_name_team_role_season
488415,2025,Kamara H.,Udinese,DEF,5.865,26,26,last_name_team_role_season
1198712,2025,Vitik,Bologna,DEF,5.861,18,18,last_name_team_role_season
972120,2025,Dia,Lazio,FWD,5.86,25,25,last_name_team_role_season
874621,2025,Payero,Cremonese,MID,5.86,25,25,last_name_team_role_season
939780,2025,Hien,Atalanta,DEF,5.857,28,28,last_name_team_role_season
1707510,2025,Venturino,Roma,MID,5.857,7,7,last_name_team_role_season
909030,2025,Harroui,Verona,MID,5.853,17,17,last_name_team_role_season
1039403,2025,Pierotti,Lecce,MID,5.851,37,37,last_name_team_role_season
762028,2025,Ramadani,Lecce,MID,5.851,37,37,last_name_team_role_season
1333331,2025,Provstgaard,Lazio,DEF,5.848,23,23,last_name_team_role_season
921594,2025,Bradaric,Verona,DEF,5.845,29,29,last_name_team_role_season
844996,2025,Gabbia,Milan,DEF,5.845,29,29,last_name_team_role_season
485634,2025,Gagliardini,Verona,MID,5.845,29,29,last_name_team_role_season
1258292,2025,Bertola,Udinese,DEF,5.84,25,25,last_name_team_role_season
1353289,2025,Smolcic I.,Como,DEF,5.84,25,25,last_name_team_role_season
824623,2025,Frese,Verona,DEF,5.839,31,31,last_name_team_role_season
1436436,2025,Marcandalli,Genoa,DEF,5.839,31,31,last_name_team_role_season
644738,2025,Bayo V.,Udinese,FWD,5.833,12,12,last_name_team_role_season
1091907,2025,Dele-Bashiru,Lazio,MID,5.833,21,21,last_name_team_role_season
1329487,2025,Fazzini,Fiorentina,MID,5.833,12,12,last_name_team_role_season
1368061,2025,Iling Junior,Pisa,MID,5.833,3,3,last_name_team_role_season
1296413,2025,Meister,Pisa,FWD,5.833,27,27,last_name_team_role_season
968029,2025,Valenti,Parma,DEF,5.833,27,27,last_name_team_role_season
1163501,2025,Terracciano F.,Cremonese,DEF,5.829,35,35,last_name_team_role_season
1289961,2025,Obert,Cagliari,DEF,5.824,34,34,last_name_team_role_season
1388071,2025,Belahyane,Lazio,MID,5.818,11,11,last_name_team_role_season
902651,2025,Bellanova,Atalanta,DEF,5.818,22,22,last_name_team_role_season
731600,2025,Tourè I.,Pisa,MID,5.817,30,30,last_name_team_role_season
1421505,2025,Gineitis,Torino,MID,5.815,27,27,last_name_team_role_season
1104441,2025,Nkounkou,Torino,DEF,5.812,8,8,last_name_team_role_season
807148,2025,Pellegrini Lu.,Lazio,DEF,5.812,24,24,last_name_team_role_season
1393542,2025,Ordonez C.,Parma,MID,5.81,21,21,last_name_team_role_season
1481909,2025,Akinsanmiro,Pisa,MID,5.804,23,23,last_name_team_role_season
260964,2025,Djimsiti,Atalanta,DEF,5.803,33,33,last_name_team_role_season
792756,2025,Aebischer,Pisa,MID,5.8,35,35,last_name_team_role_season
1450999,2025,Arizala,Udinese,DEF,5.8,5,5,last_name_team_role_season
774716,2025,Collocolo,Cremonese,MID,5.8,5,5,last_name_team_role_season
935550,2025,Heggem,Bologna,DEF,5.8,25,25,last_name_team_role_season
1089744,2025,Luvumbo,Cagliari,FWD,5.8,10,10,last_name_team_role
279879,2025,Akpa Akpro,Verona,MID,5.795,22,22,last_name_team_role_season
815366,2025,Estevez,Parma,MID,5.795,22,22,last_name_team_role_season
957118,2025,Tavares N.,Lazio,DEF,5.795,22,22,last_name_team_role_season
850295,2025,Zerbin,Cremonese,MID,5.793,29,29,last_name_team_role_season
1163219,2025,Jashari,Milan,MID,5.792,12,12,last_name_team_role_season
935406,2025,Ranieri L.,Fiorentina,DEF,5.79,31,31,last_name_team_role_season
823113,2025,Kulenovic,Torino,FWD,5.786,7,7,last_name_team_role_season
888921,2025,Ferguson,Bologna,MID,5.783,23,23,last_name_team_role_season
1396375,2025,Sulemana I.,Cagliari,MID,5.778,18,18,last_name_team_role_season
1511063,2025,Ziolkowski,Roma,DEF,5.778,9,9,last_name_team_role_season
276791,2025,Fullkrug,Milan,FWD,5.775,20,20,last_name_team_role_season
195416,2025,Caracciolo A.,Pisa,DEF,5.771,35,35,last_name_team_role_season
982633,2025,Zemura,Udinese,DEF,5.767,15,15,last_name_team_role_season
1185260,2025,Siebert,Lecce,DEF,5.763,19,19,last_name_team_role_season
1209987,2025,Bondo,Cremonese,MID,5.759,27,27,last_name_team_role_season
1130330,2025,Doig,Sassuolo,DEF,5.759,27,27,last_name_team_role_season
,2025,Ambrosino,Napoli,FWD,5.75,2,2,unmatched
1584085,2025,Balbo,Fiorentina,DEF,5.75,4,4,last_name_team_role_season
951765,2025,Bella-Kotchap,Verona,DEF,5.75,18,18,last_name_team_role_season
850055,2025,Boloca,Sassuolo,MID,5.75,2,2,last_name_team_role_season
1794209,2025,Braschi,Fiorentina,FWD,5.75,2,2,last_name_team_role_season
1529222,2025,Comuzzo,Fiorentina,DEF,5.75,24,24,last_name_team_role_season
1807301,2025,Liteta,Cagliari,MID,5.75,4,4,last_name_team_role_season
557346,2025,Lovric,Verona,MID,5.75,10,10,last_name_team_role_season
1027740,2025,Onana J.,Genoa,MID,5.75,2,2,last_name_team_role_season
358149,2025,Patric,Lazio,DEF,5.75,10,10,last_name_team_role_season
1367915,2025,Slotsager,Verona,DEF,5.75,6,6,last_name_team_role_season
662205,2025,Lazzari,Lazio,DEF,5.735,17,17,last_name_team_role_season
860592,2025,Walukiewicz,Sassuolo,DEF,5.735,34,34,last_name_team_role_season
846006,2025,Edmundsson,Verona,DEF,5.733,15,15,last_name_team_role_season
212472,2025,Sergi Roberto,Como,MID,5.731,13,13,last_name_team_role_season
1299869,2025,Kaba,Lecce,MID,5.727,11,11,last_name_team_role
1343374,2025,Loyola,Pisa,MID,5.727,11,11,last_name_team_role_season
1529148,2025,Marianucci,Torino,DEF,5.727,11,11,last_name_team_role_season
983199,2025,Anjorin,Torino,MID,5.722,9,9,last_name_team_role_season
769167,2025,Ebosse,Torino,DEF,5.719,16,16,last_name_team_role_season
1011022,2025,Niasse,Verona,MID,5.719,16,16,last_name_team_role_season
1621219,2025,Rodriguez Ju.,Cagliari,DEF,5.719,16,16,last_name_team_role_season
1307957,2025,Floriani Mussolini,Cremonese,DEF,5.717,23,23,last_name_team_role_season
897315,2025,Canestrelli,Pisa,DEF,5.716,37,37,last_name_team_role_season
688278,2025,Estupinan,Milan,DEF,5.714,14,14,last_name_team_role_season
789243,2025,Maleh,Cremonese,MID,5.714,21,21,last_name_team_role_season
1520184,2025,Troilo,Parma,DEF,5.714,21,21,last_name_team_role_season
1289520,2025,Piccinini G.,Pisa,MID,5.705,22,22,last_name_team_role_season
,2025,Bailey,Roma,MID,5.7,5,5,unmatched
1388474,2025,Jean,Lecce,DEF,5.7,5,5,last_name_team_role_season
321140,2025,Lazaro,Torino,DEF,5.7,30,30,last_name_team_role_season
812549,2025,Marin M.,Pisa,MID,5.7,20,20,last_name_team_role_season
1098817,2025,Oyegoke,Verona,DEF,5.7,10,10,last_name_team_role_season
528440,2025,Romagna,Sassuolo,DEF,5.7,5,5,last_name_team_role_season
1106916,2025,Zarraga,Udinese,MID,5.7,10,10,last_name_team_role_season
1693531,2025,Britschgi,Parma,DEF,5.696,28,28,last_name_team_role_season
575364,2025,Grassi,Cremonese,MID,5.696,28,28,last_name_team_role_season
1306664,2025,Veiga D.,Lecce,DEF,5.694,36,36,last_name_team_role_season
671529,2025,Tsimikas,Roma,DEF,5.692,13,13,last_name_team_role_season
1669629,2025,Ahanor,Atalanta,DEF,5.69,21,21,last_name_team_role_season
34029,2025,Albiol,Pisa,DEF,5.688,8,8,last_name_team_role_season
279820,2025,Bianchetti,Cremonese,DEF,5.685,27,27,last_name_team_role_season
822789,2025,Dossena,Cagliari,DEF,5.682,11,11,last_name_team_role_season
729093,2025,Olivera,Napoli,DEF,5.682,22,22,last_name_team_role_season
957107,2025,Zè Pedro,Cagliari,DEF,5.682,22,22,last_name_team_role_season
831474,2025,Pongracic,Fiorentina,DEF,5.671,35,35,last_name_team_role_season
1469120,2025,Amorim,Genoa,MID,5.667,9,9,last_name_team_role_season
603537,2025,Angelino,Roma,DEF,5.667,6,6,last_name_team_role_season
267374,2025,Hernani,Parma,MID,5.667,3,3,last_name_team_role
1531814,2025,Mateus Lusuardi,Pisa,DEF,5.667,3,3,last_name_role
1712223,2025,Mlacic,Udinese,DEF,5.667,3,3,last_name_team_role_season
1332538,2025,Ngom,Lecce,MID,5.654,13,13,last_name_team_role_season
364104,2025,Sabelli,Genoa,DEF,5.654,13,13,last_name_team_role_season
814398,2025,Casale,Bologna,DEF,5.65,10,10,last_name_team_role_season
543021,2025,Milinkovic-Savic V.,Napoli,GK,5.648,27,27,last_name_team_role_season
1518451,2025,Faye,Cremonese,DEF,5.643,7,7,last_name_team_role_season
1206806,2025,Gaspar K.,Lecce,DEF,5.643,21,21,last_name_team_role_season
1302821,2025,Ratkov,Lazio,FWD,5.643,7,7,last_name_team_role_season
1400859,2025,Vural,Pisa,MID,5.643,14,14,last_name_team_role_season
1554575,2025,Camarda,Lecce,FWD,5.639,18,18,last_name_team_role_season
1074476,2025,Coulibaly W.,Sassuolo,DEF,5.639,18,18,last_name_team_role_season
1156568,2025,Sarr A.,Verona,FWD,5.638,29,29,last_name_team_role_season
846761,2025,Aboukhlal,Torino,FWD,5.636,11,11,last_name_team_role_season
1020963,2025,Rovella,Lazio,MID,5.636,11,11,last_name_team_role_season
1109476,2025,Ondrejka,Parma,MID,5.633,15,15,last_name_team_role_season
939593,2025,Helgason,Lecce,MID,5.625,4,4,last_name_team_role_season
500502,2025,Masina,Torino,DEF,5.625,4,4,last_name_team_role
,2025,Pessina Mas.,Bologna,GK,5.625,4,4,unmatched
975242,2025,Sohm,Fiorentina,MID,5.625,24,24,last_name_role_season
197352,2025,Juan Jesus,Napoli,DEF,5.619,21,21,last_name_team_role_season
1123969,2025,Carboni V.,Genoa,MID,5.6,10,10,last_name_role
769335,2025,Lirola,Verona,DEF,5.6,5,5,last_name_team_role_season
952325,2025,Moumbagna,Cremonese,FWD,5.6,5,5,last_name_team_role_season
1127054,2025,Suslov,Verona,MID,5.6,10,10,last_name_team_role_season
239350,2025,Biraghi,Torino,DEF,5.591,11,11,last_name_team_role_season
426393,2025,Tameze,Torino,MID,5.588,17,17,last_name_team_role_season
,2025,Unai Nunez,Verona,DEF,5.588,17,17,unmatched
1507697,2025,Goglichidze,Udinese,DEF,5.583,6,6,last_name_role
,2025,Lovik,Parma,DEF,5.583,6,6,unmatched
1079080,2025,Stojilkovic,Pisa,FWD,5.583,12,12,last_name_team_role_season
1013021,2025,Carnesecchi,Atalanta,GK,5.581,37,37,last_name_team_role_season
583659,2025,Calabresi,Pisa,DEF,5.58,25,25,last_name_team_role_season
1249665,2025,Valentini N.,Verona,DEF,5.579,19,19,last_name_team_role_season
649945,2025,Al-Musrati,Verona,MID,5.571,14,14,last_name_team_role_season
1067754,2025,Vranckx,Sassuolo,MID,5.571,14,14,last_name_team_role_season
776594,2025,Nelsson,Verona,DEF,5.568,37,37,last_name_team_role_season
801213,2025,Tete Morente,Lecce,MID,5.567,15,15,last_name_team_role
1041522,2025,Candè,Sassuolo,DEF,5.562,8,8,last_name_team_role_season
,2025,Dzeko,Fiorentina,FWD,5.562,8,8,unmatched
395914,2025,Lykogiannis,Bologna,DEF,5.562,8,8,last_name_team_role_season
358155,2025,Rugani,Juventus,DEF,5.562,8,8,last_name_team_role
1337009,2025,Bonfanti,Pisa,DEF,5.556,9,9,last_name_role
866516,2025,Koopmeiners,Juventus,MID,5.552,29,29,last_name_team_role_season
,2025,Pezzella Giu.,Cremonese,DEF,5.548,31,31,unmatched
954092,2025,Gimenez,Milan,FWD,5.533,15,15,last_name_team_role_season
244816,2025,Ceccherini,Cremonese,DEF,5.5,8,8,last_name_team_role_season
688300,2025,Chukwueze,Milan,MID,5.5,1,1,last_name_team_role
951711,2025,Di Pardo,Cagliari,DEF,5.5,1,1,last_name_team_role
,2025,Fini,Genoa,MID,5.5,1,1,unmatched
1285732,2025,Fofana Sa.,Lecce,MID,5.5,2,2,last_name_team_role_season
1414124,2025,Gorter,Lecce,MID,5.5,1,1,last_name_team_role_season
,2025,Hojholt,Pisa,MID,5.5,15,15,unmatched
293160,2025,Hysaj,Lazio,DEF,5.5,2,2,last_name_team_role_season
161660,2025,Immobile,Bologna,FWD,5.5,6,6,last_name_role
,2025,Kouassi,Lecce,DEF,5.5,4,4,unmatched
1022843,2025,Moro L.,Sassuolo,FWD,5.5,6,6,last_name_team_role_season
1041508,2025,Ndaba,Lecce,DEF,5.5,9,9,last_name_team_role_season
,2025,Palma,Udinese,DEF,5.5,4,4,unmatched
1255860,2025,Richardson,Fiorentina,MID,5.5,1,1,last_name_team_role
769644,2025,Sabiri,Fiorentina,MID,5.5,1,1,last_name_team_role_season
800624,2025,Stengs,Pisa,MID,5.5,1,1,last_name_team_role_season
768474,2025,Svilar,Roma,GK,5.447,38,38,last_name_team_role_season
466439,2025,Maignan,Milan,GK,5.419,37,37,last_name_team_role_season
1805105,2025,Cham,Verona,DEF,5.375,4,4,last_name_team_role_season
560939,2025,Butez,Como,GK,5.368,38,38,last_name_team_role_season
1053676,2025,Ndiaye,Parma,DEF,5.364,11,11,last_name_team_role_season
364822,2025,Provedel,Lazio,GK,5.352,27,27,last_name_team_role_season
1404077,2025,Otoa,Genoa,DEF,5.35,10,10,last_name_team_role_season
766062,2025,Di Gregorio,Juventus,GK,5.333,30,30,last_name_team_role_season
1503574,2025,Helland,Bologna,DEF,5.333,6,6,last_name_team_role_season
1116749,2025,Viti,Fiorentina,DEF,5.333,6,6,last_name_role
299981,2025,Marì,Fiorentina,DEF,5.3,10,10,last_name_team_role
178732,2025,Skorupski,Bologna,GK,5.278,18,18,last_name_team_role_season
1208969,2025,Asllani,Torino,MID,5.25,14,14,last_name_role
1676885,2025,Denoon,Pisa,DEF,5.25,2,2,last_name_team_role_season
,2025,Gronbaek,Genoa,MID,5.25,2,2,unmatched
42692,2025,Padelli,Udinese,GK,5.25,2,2,last_name_team_role_season
362200,2025,Falcone,Lecce,GK,5.224,38,38,last_name_team_role_season
213501,2025,Morata,Como,FWD,5.206,17,17,last_name_team_role_season
772168,2025,Martinez Jo.,Inter,GK,5.2,5,5,last_name_team_role_season
577912,2025,Meret,Napoli,GK,5.182,11,11,last_name_team_role_season
1621082,2025,Motta,Lazio,GK,5.167,9,9,last_name_team_role_season
181910,2025,Perin,Juventus,GK,5.111,9,9,last_name_team_role_season
1117310,2025,Corvi,Parma,GK,5.088,17,17,last_name_team_role_season
1091193,2025,Okoye,Udinese,GK,5.083,30,30,last_name_team_role_season
1354820,2025,Bozhinov,Pisa,DEF,5.062,8,8,last_name_team_role_season
41618,2025,Sommer,Inter,GK,5.015,33,33,last_name_team_role_season
182917,2025,De Gea,Fiorentina,GK,5.0,37,37,last_name_team_role_season
